pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
5979	383	21	7	49.142857	508.523810	170.523810	7.145569	10.926454
5980	446	20	5	51.350000	274.600000	360.300000	9.861542	15.179619
5981	510	21	7	53.761905	509.666667	286.571429	5.518555	15.201432
5982	794	21	5	63.666667	190.380952	257.285714	8.514077	11.851487
5983	1284	21	14	79.523810	574.952381	329.666667	11.956124	14.705647
5984	1340	21	2	83.095238	510.095238	513.476190	19.035514	19.609878
5985	1547	20	10	88.750000	456.150000	423.250000	10.359360	13.148651
5986	1675	20	9	93.650000	384.400000	322.500000	9.305901	12.590790
5987	2082	20	7	106.100000	589.100000	116.200000	10.951133	14.347438
5988	2192	21	14	110.571429	638.047619	321.476190	14.543203	21.268344
5989	2210	21	10	111.809524	463.476190	476.619048	6.006931	8.907585
5990	2304	21	13	113.714286	452.428571	365.238095	6.553900	14.141795
5991	2678	21	7	128.857143	426.666667	105.238095	8.255360	9.289388
5992	2873	20	2	137.650000	744.200000	496.150000	27.479136	29.151699
5993	3376	20	2	157.700000	788.700000	470.500000	10.433656	10.740041
5994	4261	20	13	196.400000	432.500000	316.200000	8.015228	16.263561
5995	4489	20	5	203.950000	79.650000	388.850000	8.327937	10.020057
5996	4492	20	4	203.600000	121.700000	426.250000	10.775823	16.377500
5997	4707	20	3	212.150000	319.150000	658.750000	10.683775	15.860155
5998	4794	20	3	215.000000	559.500000	693.500000	7.208575	8.076740
5999	4870	20	6	216.500000	614.750000	217.850000	15.746333	18.875704
6000	5125	20	7	226.000000	519.000000	159.300000	8.729752	10.019393
6001	5201	21	9	229.190476	340.619048	421.666667	11.099319	12.152827
6002	5233	20	9	230.500000	391.550000	301.600000	9.043322	12.849032
6003	5924	21	2	254.047619	681.190476	466.428571	16.690261	18.569929
6004	6268	21	4	274.714286	152.952381	513.761905	9.932572	13.782492
6005	6683	21	4	296.142857	242.428571	567.333333	8.123635	9.422139
6006	6883	20	5	305.500000	160.400000	258.200000	7.577913	8.745353
6007	7054	21	5	312.619048	306.904762	328.000000	15.283852	17.375788
6008	7062	20	4	311.000000	374.350000	434.750000	6.675120	14.398164
6009	7077	21	5	312.476190	288.238095	244.285714	4.486339	9.537642
