pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2058	75	21	3	23.095238	63.666667	320.142857	7.500792	10.475260
2059	273	22	3	49.272727	99.772727	367.863636	12.954095	14.087903
2060	689	28	15	113.964286	323.142857	95.928571	5.232639	8.770352
2061	733	21	15	118.952381	310.523810	71.952381	6.056168	10.650948
2062	866	25	11	131.640000	183.520000	364.080000	9.567894	15.434100
2063	884	20	13	133.550000	259.800000	207.400000	10.542707	15.948379
2064	1017	27	11	147.444444	184.518519	383.074074	30.193012	32.179653
2065	1045	22	5	151.227273	306.818182	413.454545	11.425863	13.777831
2066	1175	25	11	164.520000	271.520000	287.600000	8.161639	19.380646
2067	1213	20	8	168.450000	65.500000	348.400000	10.896259	16.353772
2068	1217	21	14	168.476190	152.809524	308.047619	5.811347	8.805627
2069	1222	24	10	167.750000	328.666667	224.333333	6.147140	7.043113
2070	1244	21	4	170.095238	288.047619	491.714286	12.885074	16.071778
2071	1261	26	10	171.269231	325.961538	207.961538	7.033491	7.643686
2072	1275	27	11	171.925926	278.222222	281.148148	10.189934	19.079687
2073	1354	27	2	179.074074	77.481481	208.444444	20.502701	23.323275
2074	1439	23	5	186.434783	334.869565	468.000000	6.399231	7.371807
2075	1449	23	11	187.434783	223.652174	290.739130	7.191823	26.907468
2076	1461	21	10	188.095238	223.523810	168.857143	28.260277	28.651040
2077	1485	25	11	190.880000	241.880000	358.400000	29.263003	35.720269
2078	1506	21	11	190.714286	279.476190	393.761905	7.397943	11.101729
2079	1550	26	8	195.269231	131.000000	464.153846	14.887669	18.146366
2080	1597	24	2	198.791667	145.625000	118.708333	18.367481	21.503137
2081	1643	20	11	202.450000	306.000000	343.000000	8.641623	9.740586
2082	1708	27	12	210.333333	228.148148	32.259259	14.147017	21.862117
2083	1724	23	11	212.826087	218.130435	338.782609	9.412122	20.222764
2084	1864	24	4	227.333333	210.750000	528.750000	5.349252	9.985492
2085	1892	20	4	230.950000	199.200000	512.750000	4.525821	7.166959
2086	1909	23	4	233.260870	245.956522	524.347826	4.633493	7.803068
2087	1911	26	11	233.153846	270.307692	304.192308	9.688434	12.723028
2088	2027	22	10	243.227273	277.000000	201.363636	11.027267	11.500121
2089	2049	20	11	245.550000	286.400000	322.950000	10.771842	14.394212
2090	2069	21	12	248.095238	199.428571	78.857143	8.269129	10.827916
2091	2108	23	12	252.913043	199.478261	85.260870	7.001914	9.906799
2092	2113	22	12	253.318182	188.590909	99.954545	7.773312	9.731006
2093	2134	25	12	258.480000	226.960000	72.920000	15.957829	19.719574
2094	2156	22	12	263.000000	244.272727	76.090909	22.630776	23.479841
2095	2187	21	12	269.285714	246.095238	85.809524	13.173542	16.225636
2096	2386	27	5	293.518519	367.888889	422.370370	7.980586	11.010419
2097	2389	24	12	294.291667	194.250000	196.458333	6.770288	11.183719
2098	2448	23	7	302.608696	308.260870	312.782609	7.961809	13.232896
2099	2461	24	5	305.791667	292.416667	397.875000	19.479366	19.866277
2100	2470	20	5	308.300000	297.250000	400.750000	17.330183	18.103149
