pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2381	83	27	3	26.962963	353.777778	358.925926	15.831452	20.401681
2382	97	31	13	27.516129	321.967742	369.483871	10.973974	13.887841
2383	98	21	3	28.809524	331.190476	444.333333	11.737685	20.746229
2384	139	22	13	33.681818	297.227273	304.045455	10.985320	15.041415
2385	215	24	13	44.250000	228.875000	357.500000	15.950918	18.028622
2386	234	30	7	47.966667	208.066667	232.400000	19.209738	22.159344
2387	256	21	13	49.238095	271.857143	485.761905	13.195015	13.195015
2388	308	25	3	55.640000	352.160000	317.600000	15.301201	17.614933
2389	385	21	2	65.666667	468.428571	369.238095	9.087851	11.212862
2390	434	28	7	70.500000	134.000000	227.500000	12.797335	13.636740
2391	455	27	13	72.148148	325.370370	313.518519	26.722905	29.600227
2392	476	33	3	76.666667	382.515152	287.303030	16.834557	21.823041
2393	569	20	2	86.100000	477.850000	446.350000	9.759280	13.315469
2394	592	31	5	89.580645	118.741935	258.419355	7.919055	20.567682
2395	608	25	2	92.200000	470.560000	464.400000	9.499929	11.943689
2396	622	28	5	93.214286	79.107143	230.500000	15.723411	20.640445
2397	649	23	7	95.565217	177.913043	266.391304	42.248942	45.248399
2398	650	20	6	95.950000	248.000000	500.600000	18.774114	19.352174
2399	770	26	4	109.269231	212.269231	165.923077	10.370593	23.184519
2400	924	25	2	121.480000	521.120000	482.400000	5.323704	9.018275
2401	974	27	9	126.518519	200.925926	189.185185	9.103266	17.917269
2402	1003	30	4	128.500000	174.500000	126.866667	6.977033	11.486316
2403	1047	22	12	131.909091	266.909091	354.363636	12.531559	14.746044
2404	1048	26	3	131.115385	289.153846	483.153846	5.885126	19.825695
2405	1072	23	9	134.304348	216.130435	297.565217	8.060643	14.081402
2406	1084	25	5	134.440000	60.880000	226.080000	13.261137	14.174249
2407	1100	29	3	135.241379	311.689655	439.206897	43.796103	49.874676
2408	1128	22	5	137.363636	36.409091	293.227273	9.879772	10.750148
2409	1156	27	11	139.296296	391.740741	334.888889	10.026695	11.929636
2410	1184	26	9	142.153846	247.653846	223.038462	7.854629	12.018400
2411	1188	32	2	142.187500	437.218750	540.562500	9.987622	14.082407
2412	1244	24	12	146.333333	239.000000	328.833333	12.025960	18.316199
2413	1265	31	8	148.161290	365.064516	167.000000	10.731407	15.298058
2414	1269	27	2	147.814815	514.074074	510.518519	5.957327	8.008038
2415	1273	32	5	148.593750	100.625000	279.875000	45.284779	47.075066
2416	1280	28	12	148.964286	312.750000	426.642857	49.501594	49.501594
2417	1286	27	2	149.592593	454.703704	539.481481	8.347681	11.383402
2418	1319	25	2	150.520000	446.800000	542.320000	8.736397	10.898082
2419	1323	26	9	151.615385	202.653846	260.269231	12.424763	23.495667
2420	1360	33	2	153.606061	466.666667	536.575758	6.596402	7.701664
2421	1388	32	11	157.656250	394.031250	359.031250	7.363746	9.741675
2422	1408	28	5	158.785714	61.000000	251.857143	22.325359	22.973115
2423	1417	28	10	159.392857	432.035714	252.071429	8.302384	10.831764
2424	1458	31	11	162.161290	381.290323	370.870968	9.962566	12.712837
2425	1495	31	9	164.838710	309.225806	206.483871	14.024073	15.598138
2426	1514	20	7	167.550000	148.850000	106.600000	6.160045	12.185283
2427	1603	29	10	174.034483	421.206897	330.724138	8.010806	9.490158
2428	1629	22	9	174.954545	363.500000	253.227273	14.551972	29.643386
2429	1638	20	9	175.350000	172.550000	298.000000	9.565323	20.521280
2430	1672	25	9	178.400000	306.520000	203.160000	9.715291	13.935164
2431	1775	25	5	185.560000	156.000000	403.520000	15.135133	15.724304
2432	1785	24	11	186.083333	420.916667	419.625000	29.042822	39.210138
2433	1789	27	10	186.296296	529.074074	313.555556	51.932314	57.223467
2434	1798	32	9	187.125000	262.031250	192.406250	10.140537	10.628739
2435	1813	32	12	188.875000	288.468750	378.968750	5.957444	8.406716
2436	1823	30	12	189.566667	258.533333	362.700000	8.854115	10.356544
2437	1857	29	9	192.551724	328.034483	202.034483	13.210390	15.528770
2438	1871	33	12	193.484848	276.515152	373.121212	9.485448	13.797973
2439	1912	27	10	195.888889	462.037037	289.222222	12.033676	12.188999
2440	1938	20	8	198.600000	424.700000	194.400000	6.761895	11.973204
2441	2011	29	12	205.241379	247.448276	350.413793	11.509597	12.758734
2442	2021	33	9	205.787879	279.606061	208.000000	8.285751	13.159167
2443	2025	26	2	204.692308	423.384615	530.961538	14.180826	15.249178
2444	2033	27	9	208.407407	215.037037	302.518519	7.874264	12.459324
2445	2072	33	11	208.969697	333.939394	369.393939	7.530065	11.238063
2446	2249	28	9	223.107143	348.464286	276.357143	17.615548	37.521207
2447	2292	20	5	226.400000	162.150000	326.000000	28.309138	28.777868
2448	2293	20	3	226.150000	284.500000	463.100000	16.190570	18.885842
2449	2544	20	7	250.250000	128.700000	160.150000	13.410453	17.062262
2450	2607	32	10	258.250000	388.500000	329.093750	17.815832	19.825823
2451	2673	21	10	264.761905	422.761905	299.857143	10.889336	12.664910
2452	2683	21	6	267.619048	251.428571	396.428571	11.808679	18.364041
2453	2689	27	10	267.629630	426.666667	290.333333	5.238029	10.326012
2454	2723	22	10	272.772727	403.863636	298.272727	8.041534	10.069965
2455	2830	29	4	282.137931	257.862069	126.758621	10.384475	13.848692
2456	2833	24	3	281.791667	350.000000	416.291667	12.051370	15.978687
2457	2862	23	3	285.434783	325.086957	369.521739	17.096729	20.709199
2458	2870	24	4	288.458333	343.291667	105.791667	5.833420	9.840719
2459	2894	30	3	290.333333	338.433333	415.600000	10.655892	16.179897
2460	2927	20	3	292.850000	307.300000	363.450000	9.802766	16.983047
2461	2929	21	3	292.714286	320.047619	375.666667	15.018940	18.168948
2462	2930	31	3	292.774194	327.096774	405.838710	12.233466	15.274481
2463	2993	24	4	309.208333	314.541667	182.791667	5.318747	13.496720
