pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2097	28	24	2	43.208333	169.041667	351.833333	11.021227	12.125241
2098	72	20	2	53.750000	134.300000	420.200000	8.364356	10.204555
2099	128	20	3	63.600000	304.950000	374.900000	9.246102	12.294781
2100	275	20	2	96.000000	249.300000	406.900000	31.622992	39.986061
2101	344	22	7	110.318182	430.363636	220.272727	13.635381	26.333539
2102	549	20	2	135.950000	57.450000	450.500000	6.963476	11.644251
2103	595	21	5	139.285714	439.904762	468.047619	27.313954	29.585347
2104	606	21	11	140.619048	363.285714	107.904762	15.938011	21.238769
2105	624	23	9	142.478261	178.739130	240.652174	8.143347	9.002587
2106	839	20	14	158.950000	397.050000	338.300000	6.895728	11.563788
2107	1011	21	2	172.904762	52.000000	442.190476	9.391605	12.243667
2108	1044	23	6	176.260870	344.304348	292.391304	43.823176	47.214064
2109	1287	20	6	200.400000	412.050000	196.250000	10.460958	12.826722
2110	1312	24	6	202.083333	403.833333	190.458333	10.903401	12.505082
2111	1518	24	3	220.291667	247.416667	549.791667	13.190047	16.243726
2112	1562	23	6	224.173913	406.217391	194.826087	10.016528	11.503033
2113	1731	23	13	236.782609	265.434783	355.695652	12.525678	16.648824
2114	1841	23	6	246.304348	413.086957	301.956522	7.285828	10.043455
2115	2115	20	7	274.200000	534.350000	221.950000	8.871026	17.999472
2116	2158	21	5	279.142857	518.761905	411.952381	9.245103	10.754473
2117	2310	24	7	293.666667	445.166667	132.666667	13.314230	16.835781
2118	2326	20	4	295.550000	441.850000	367.150000	31.726102	32.155837
2119	2390	21	7	303.238095	482.904762	190.047619	11.862686	14.138009
