pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
3141	19	27	2	22.037037	323.592593	201.518519	10.997733	17.872849
3142	34	23	2	24.304348	323.739130	239.260870	15.825370	19.710288
3143	47	31	2	25.612903	304.645161	190.677419	18.863060	22.814891
3144	55	22	2	27.181818	287.136364	250.863636	14.847384	16.029134
3145	124	21	2	34.476190	368.428571	122.000000	8.410020	9.592279
3146	135	27	2	35.555556	333.777778	178.000000	8.000702	11.579390
3147	158	23	2	38.869565	247.652174	267.130435	11.450157	17.295534
3148	207	24	2	47.708333	199.125000	252.083333	6.324429	9.116359
3149	228	23	2	46.347826	429.608696	158.826087	10.666979	14.160577
3150	234	25	6	46.720000	360.560000	342.400000	14.913782	14.948553
3151	255	20	2	49.000000	249.100000	235.200000	11.486509	14.558128
3152	264	29	2	49.206897	394.379310	109.068966	9.039218	12.482089
3153	284	31	2	50.774194	341.258065	186.419355	12.996550	21.401905
3154	364	32	6	56.968750	404.968750	304.750000	10.499150	11.947902
3155	380	27	7	58.074074	333.851852	220.814815	28.324773	30.377077
3156	394	27	2	59.925926	240.259259	216.555556	14.070718	14.466207
3157	414	22	2	59.500000	401.454545	96.227273	14.168591	15.831503
3158	417	28	4	61.285714	434.250000	359.071429	8.116503	11.243883
3159	427	24	4	61.708333	386.833333	428.083333	10.271897	12.451764
3160	458	28	4	63.892857	383.142857	431.392857	12.494559	14.351682
3161	485	20	2	64.900000	189.200000	210.750000	6.077168	9.654804
3162	510	24	2	66.250000	247.958333	142.875000	8.398361	9.768612
3163	520	29	4	66.310345	412.827586	435.275862	4.418324	9.845985
3164	572	28	2	69.071429	434.678571	112.678571	15.643611	17.105356
3165	605	21	2	70.904762	352.476190	69.952381	12.115242	16.593539
3166	607	24	6	72.500000	417.958333	300.791667	10.248822	10.730467
3167	662	27	2	74.629630	163.592593	184.111111	10.821974	13.550143
3168	692	30	2	76.000000	320.400000	126.966667	13.765289	16.051819
3169	698	21	4	76.142857	417.095238	437.047619	6.762840	8.606400
3170	707	26	2	77.076923	280.615385	111.500000	8.003359	11.824892
3171	764	25	2	79.560000	179.200000	179.280000	7.884533	11.420495
3172	779	25	6	80.400000	370.520000	261.760000	10.569704	15.902518
3173	802	28	7	81.892857	352.071429	197.107143	22.218802	24.929140
3174	819	23	4	83.130435	437.478261	432.826087	10.972947	14.318356
3175	834	26	7	84.076923	321.346154	222.807692	8.175352	11.767586
3176	861	22	2	85.272727	353.000000	66.954545	11.140254	12.434804
3177	863	30	6	85.300000	414.633333	250.866667	10.924039	12.722800
3178	877	31	2	86.870968	237.193548	180.000000	19.987466	21.716701
3179	889	27	4	86.185185	443.000000	432.703704	17.110204	17.836234
3180	898	23	2	87.173913	186.913043	178.565217	7.342881	7.893317
3181	903	24	2	87.833333	226.500000	175.666667	9.825057	13.519110
3182	905	28	2	86.678571	313.607143	106.178571	7.075042	8.048451
3183	922	22	7	87.545455	317.681818	219.090909	9.923268	10.476127
3184	935	24	6	88.458333	424.750000	253.458333	5.844170	11.655786
3185	952	27	2	89.111111	442.777778	110.222222	27.308854	30.047806
3186	986	31	7	90.612903	363.064516	170.516129	11.738567	19.312821
3187	1034	24	5	93.416667	385.625000	520.500000	8.769639	11.031192
3188	1040	30	4	93.033333	456.566667	422.966667	8.450055	11.813462
3189	1062	28	6	93.964286	453.607143	325.714286	12.366078	14.604166
3190	1064	29	4	94.413793	459.965517	330.620690	11.389824	11.769016
3191	1075	26	2	94.538462	240.307692	175.961538	19.773109	23.194477
3192	1076	27	9	95.666667	270.629630	260.851852	9.523802	10.703829
3193	1085	25	2	95.080000	453.640000	100.640000	23.390675	28.555636
3194	1103	25	3	97.200000	155.000000	458.480000	10.160499	13.258577
3195	1115	24	7	97.041667	333.458333	206.833333	10.884793	11.376501
3196	1128	28	5	98.214286	260.500000	531.214286	9.900760	10.312076
3197	1141	23	2	97.217391	422.434783	73.391304	8.192613	9.808401
3198	1142	23	6	98.869565	421.304348	246.304348	6.526704	9.361015
3199	1151	30	2	98.666667	184.166667	156.300000	7.569885	11.673264
3200	1182	24	2	99.958333	303.166667	108.750000	11.931228	13.045956
3201	1187	26	6	100.769231	388.384615	238.576923	9.309292	12.574718
3202	1196	22	2	100.590909	233.272727	120.272727	8.805017	9.764092
3203	1216	24	3	101.875000	176.583333	426.875000	12.419945	17.272054
3204	1270	27	7	103.962963	361.518519	130.333333	19.063784	26.590961
3205	1272	21	6	104.428571	387.095238	244.619048	9.571602	12.337182
3206	1373	26	7	109.076923	326.384615	212.230769	9.207115	10.309033
3207	1383	30	3	110.433333	136.166667	383.233333	21.304115	22.966673
3208	1404	20	2	109.800000	487.450000	179.150000	10.488939	15.636006
3209	1420	26	2	110.692308	430.038462	71.038462	6.514126	8.935751
3210	1443	21	3	113.000000	141.904762	461.904762	10.393859	14.845139
3211	1458	27	2	113.296296	460.851852	86.962963	11.349865	16.968214
3212	1514	27	3	117.629630	106.851852	454.370370	5.890151	8.275103
3213	1527	31	2	116.903226	347.677419	59.935484	17.607537	20.013887
3214	1598	23	2	120.913043	316.739130	87.739130	12.994764	14.200802
3215	1634	28	8	123.500000	265.535714	450.107143	10.755643	13.113833
3216	1635	30	7	123.200000	277.400000	224.900000	9.433248	11.518891
3217	1655	24	3	123.833333	230.791667	566.833333	7.336371	9.820258
3218	1674	27	3	125.333333	91.740741	283.925926	15.156721	19.359420
3219	1676	30	10	125.300000	193.766667	323.500000	11.183761	12.006145
3220	1684	28	7	125.214286	266.607143	225.250000	12.099717	14.516322
3221	1687	31	2	125.612903	332.290323	62.516129	10.062453	10.964451
3222	1698	30	8	126.966667	225.133333	401.866667	11.783324	17.692798
3223	1712	27	6	125.370370	468.259259	278.222222	19.799097	21.102381
3224	1735	30	2	128.166667	110.966667	209.500000	8.429910	10.208334
3225	1747	23	6	128.304348	438.260870	254.652174	8.305422	10.556565
3226	1765	27	9	130.074074	210.074074	292.111111	13.907481	16.240169
3227	1769	31	3	129.967742	240.096774	564.709677	8.226736	9.261474
3228	1772	22	2	129.863636	252.909091	168.181818	18.612540	23.683587
3229	1784	31	2	130.870968	192.645161	124.290323	8.848557	9.223923
3230	1795	30	2	130.666667	392.000000	59.300000	8.072144	11.248271
3231	1797	20	2	130.000000	428.200000	66.900000	9.326028	11.195484
3232	1810	32	3	132.312500	97.562500	458.437500	4.856387	8.360404
3233	1820	31	6	132.129032	392.225806	237.096774	6.695321	11.086537
3234	1834	21	8	133.333333	255.523810	450.095238	8.133739	13.035186
3235	1895	25	2	135.640000	103.480000	212.000000	8.773527	10.805319
3236	1918	24	9	137.291667	222.833333	246.791667	8.786393	11.308249
3237	1922	32	2	137.000000	440.187500	73.906250	9.391317	10.668290
3238	1934	31	2	138.032258	387.612903	58.387097	14.032014	16.986501
3239	1935	29	2	137.379310	401.655172	59.172414	5.759304	10.143185
3240	1974	32	5	139.562500	407.125000	536.375000	9.871489	10.061413
3241	1975	31	2	140.612903	414.967742	77.967742	9.110480	12.051745
3242	1977	27	2	139.481481	458.000000	117.074074	11.447924	14.899400
3243	1992	23	2	141.086957	338.217391	106.869565	16.139779	19.863577
3244	2007	29	2	141.448276	318.724138	96.172414	7.986290	8.765451
3245	2012	23	2	142.043478	432.521739	97.260870	7.711229	10.271188
3246	2017	22	4	141.636364	458.272727	332.590909	9.531605	12.672363
3247	2021	25	9	143.000000	184.000000	294.160000	17.592165	24.594009
3248	2025	20	8	143.500000	223.000000	426.000000	18.176533	24.475948
3249	2027	30	2	143.066667	323.200000	73.600000	8.435433	9.937128
3250	2035	20	2	143.550000	389.400000	59.850000	14.661057	15.358130
3251	2080	23	10	147.043478	179.086957	292.652174	19.617636	21.521580
3252	2083	21	2	145.904762	208.952381	144.809524	7.227679	15.057700
3253	2092	22	2	146.181818	417.409091	81.681818	14.482300	14.943602
3254	2153	27	2	149.370370	80.407407	261.777778	5.518331	8.367552
3255	2163	27	2	148.481481	423.074074	87.962963	14.826867	16.704324
