pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2111	1	28	2	2.857143	484.571429	393.714286	13.269054	13.505215
2112	16	32	2	9.343750	509.062500	424.250000	12.915340	16.771893
2113	46	23	2	21.478261	508.304348	444.217391	11.686234	12.211646
2114	231	33	8	65.333333	321.333333	304.787879	14.100118	16.218418
2115	257	34	8	68.588235	322.000000	293.294118	6.705372	9.543095
2116	309	20	8	77.300000	312.050000	323.050000	14.629670	17.111651
2117	393	26	6	95.346154	197.923077	161.769231	23.598883	27.638884
2118	494	33	2	113.818182	626.878788	380.757576	13.239992	13.979453
2119	540	25	3	122.680000	450.040000	539.840000	18.445409	18.992739
2120	596	27	3	134.814815	382.111111	545.148148	10.753326	12.730269
2121	632	28	3	140.750000	429.642857	558.678571	15.702006	19.473605
2122	655	24	3	144.125000	441.708333	562.000000	12.823327	15.854469
2123	731	20	4	158.400000	273.850000	340.850000	48.732083	50.049369
2124	866	26	4	178.884615	223.730769	293.923077	28.668243	33.865261
2125	871	22	3	178.181818	442.500000	567.727273	9.226335	12.835075
2126	909	28	4	184.535714	338.357143	259.214286	15.111102	16.659050
2127	1084	35	7	206.514286	75.685714	270.171429	12.658420	13.966461
2128	1175	24	13	219.166667	303.125000	423.125000	13.929790	21.259507
2129	1176	32	3	218.656250	442.593750	587.250000	16.247151	16.936496
2130	1187	20	2	218.300000	607.150000	359.650000	7.297332	10.912105
2131	1253	24	7	227.458333	60.333333	248.666667	13.441638	15.017357
2132	1270	34	7	229.323529	135.235294	149.676471	16.307520	20.328145
2133	1290	32	13	231.500000	320.312500	437.218750	8.485055	21.274282
2134	1294	34	3	231.000000	533.352941	563.147059	7.997390	9.780763
2135	1305	25	4	234.480000	276.200000	170.880000	27.130478	29.749393
2136	1326	22	3	237.090909	472.681818	586.409091	7.280009	11.011943
2137	1383	31	3	247.548387	506.806452	581.354839	14.372425	17.243819
2138	1517	27	4	276.000000	188.888889	244.666667	10.654334	13.268911
2139	1568	34	3	286.147059	558.617647	541.970588	8.997613	12.310553
2140	1588	21	3	288.333333	498.714286	584.095238	7.472351	9.645057
2141	1650	22	3	299.954545	473.818182	589.818182	9.391858	10.897660
2142	1826	21	9	330.571429	233.095238	497.047619	56.604842	59.707054
2143	1910	20	14	341.850000	256.800000	249.600000	7.452805	11.318524
2144	1937	22	12	346.409091	122.272727	242.727273	69.697983	71.130569
2145	1940	35	14	346.028571	252.114286	262.257143	9.642029	10.690803
2146	1961	30	3	348.633333	466.933333	580.033333	9.354335	12.921406
2147	1993	21	3	354.666667	464.523810	568.000000	6.374274	16.086568
2148	2067	33	3	371.727273	484.363636	545.818182	10.303497	15.545551
2149	2090	27	3	377.444444	522.666667	498.481481	7.217356	11.027470
2150	2101	24	3	381.041667	513.166667	512.958333	13.762099	18.507470
2151	2225	21	10	418.190476	108.666667	317.095238	30.685943	32.331645
2152	2309	33	10	437.848485	131.696970	377.484848	10.574297	13.276299
2153	2399	24	9	455.833333	151.708333	424.500000	10.734938	15.388432
2154	2421	28	10	463.464286	131.250000	355.178571	9.156861	11.403038
2155	2467	29	5	477.310345	392.931034	476.793103	8.186011	12.927779
2156	2486	23	10	480.739130	123.739130	320.173913	6.670897	9.421772
2157	2530	34	5	490.794118	338.205882	472.029412	4.313237	13.575596
2158	2554	27	9	496.629630	266.111111	446.851852	10.338383	13.700533
2159	2599	24	9	512.625000	267.458333	459.708333	12.808237	15.568436
