pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
537	6	34	5	31.029412	363.764706	280.352941	25.727547	29.598671
538	19	21	5	39.142857	369.190476	322.857143	18.384733	21.241973
539	39	28	4	48.750000	271.928571	304.857143	41.117709	42.803139
540	40	24	4	48.916667	269.291667	326.416667	24.046230	24.659146
541	61	24	4	55.291667	319.666667	318.333333	23.336342	29.978481
542	90	34	4	61.823529	332.441176	353.529412	12.388779	14.003166
543	116	30	4	69.933333	364.800000	369.333333	11.474730	15.251569
544	142	21	4	74.714286	349.095238	350.095238	19.424614	29.617436
545	166	29	3	78.551724	308.344828	293.482759	39.991594	44.211486
546	216	21	2	86.047619	121.857143	269.857143	19.624011	23.640720
547	239	28	3	89.571429	335.607143	154.535714	12.905698	23.060067
548	242	34	3	90.764706	247.970588	262.000000	14.166093	19.158326
549	254	36	5	92.055556	436.944444	364.194444	12.887269	17.232485
550	280	23	3	96.173913	315.434783	294.869565	31.788377	35.993788
551	281	24	5	96.083333	398.833333	395.583333	14.056315	15.885271
552	283	36	7	98.666667	146.222222	357.333333	13.084107	13.084107
553	309	26	2	101.230769	96.038462	256.346154	11.061532	16.511885
554	341	25	2	107.240000	194.680000	329.440000	44.369334	48.127819
555	356	30	7	108.500000	243.300000	440.500000	25.818459	32.291059
556	369	32	3	111.312500	385.500000	258.375000	11.036250	21.272184
557	373	21	7	111.619048	126.476190	371.000000	16.111815	24.866183
558	375	24	3	111.375000	248.416667	227.083333	19.379921	31.841788
559	393	24	5	113.750000	399.625000	402.000000	11.761941	17.261774
560	400	21	3	116.285714	388.952381	254.619048	6.905122	18.245754
561	414	25	5	118.560000	430.000000	383.360000	6.434952	13.228288
562	415	28	5	119.500000	434.285714	378.250000	7.681927	10.821887
563	441	21	5	123.142857	439.285714	374.285714	7.499178	11.725420
564	462	26	5	127.807692	439.346154	375.269231	10.120916	13.134625
565	463	35	2	128.085714	93.085714	253.885714	18.901524	21.920662
566	464	27	4	127.481481	241.962963	442.296296	20.614030	22.029695
567	471	29	4	128.965517	354.000000	419.344828	11.219535	22.447562
568	472	20	5	129.000000	399.700000	405.250000	9.412361	14.070875
569	478	27	4	130.222222	242.074074	447.296296	20.751728	21.500180
570	499	30	2	136.800000	133.633333	156.600000	21.614385	25.559355
571	578	22	4	149.000000	268.227273	406.363636	37.841666	40.362656
572	643	25	2	161.800000	122.400000	369.760000	15.166318	16.290008
573	646	25	3	161.480000	208.000000	278.280000	22.182119	26.455021
574	678	35	6	168.314286	500.714286	204.914286	22.816342	24.635742
575	684	29	4	169.103448	256.310345	426.241379	23.750452	25.613316
576	691	21	2	171.666667	118.761905	370.428571	7.612681	13.043546
577	737	28	3	177.964286	214.035714	247.178571	8.678442	15.390622
578	746	21	3	180.238095	241.809524	207.047619	11.426165	19.247075
579	747	23	4	181.521739	261.086957	429.913043	15.182454	25.497015
580	772	31	4	184.580645	258.387097	439.870968	16.845400	26.775359
581	795	22	4	188.136364	262.500000	435.363636	9.925932	24.655966
582	797	24	2	189.250000	128.166667	368.833333	9.075649	12.186329
583	810	33	6	190.030303	485.696970	198.484848	10.024094	15.317790
584	827	23	2	194.565217	124.956522	371.826087	9.666243	13.316495
585	828	29	2	196.103448	189.137931	344.724138	30.689453	35.250580
586	829	29	2	195.862069	192.965517	341.586207	33.828154	35.834512
587	850	27	3	197.555556	239.000000	285.777778	16.053049	17.078493
588	876	29	3	202.275862	299.034483	263.103448	15.512305	25.192467
589	929	31	4	212.354839	289.451613	354.483871	29.302741	32.491478
590	955	36	2	218.722222	175.500000	206.194444	7.645396	15.684017
591	997	22	2	225.227273	188.181818	212.363636	9.608320	22.979434
592	1023	30	6	232.400000	417.400000	199.233333	10.665135	29.229370
