pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2395	299	23	11	105.217391	380.521739	176.739130	44.332050	67.393712
2396	302	21	3	104.761905	444.619048	337.238095	34.038925	38.882456
2397	438	20	8	130.350000	212.650000	171.250000	20.023579	22.087613
2398	489	21	4	135.000000	121.142857	429.714286	9.504659	13.774027
2399	563	20	9	142.100000	216.650000	225.650000	10.336781	10.723212
2400	601	23	6	145.304348	498.608696	249.391304	6.191916	13.081417
2401	728	20	4	157.850000	33.450000	308.550000	26.914151	31.780336
2402	996	21	9	180.666667	204.238095	303.761905	14.031529	14.984246
2403	1224	22	14	201.318182	399.727273	318.454545	9.071684	14.417127
2404	1339	22	13	210.636364	415.000000	281.000000	8.787957	11.101805
2405	1361	23	14	212.521739	326.434783	356.782609	11.854259	13.214848
2406	1501	23	11	223.608696	296.652174	154.913043	13.045643	14.465213
2407	1510	21	8	224.904762	163.285714	161.476190	7.279455	10.155813
2408	1596	21	12	229.476190	246.333333	338.857143	7.997368	10.584886
2409	1623	20	14	231.950000	364.750000	346.050000	10.077519	10.575764
2410	1797	23	12	245.608696	253.434783	328.478261	13.714082	16.264829
2411	1860	22	9	249.045455	194.363636	271.909091	5.773661	9.853837
2412	2059	22	2	263.545455	333.590909	504.500000	10.464569	17.055797
2413	2258	20	9	280.200000	197.300000	235.800000	11.934550	13.374647
2414	2552	21	11	305.476190	352.142857	218.571429	16.384654	22.215769
2415	2739	22	6	324.454545	532.863636	256.454545	17.347119	18.279787
2416	2762	21	5	326.380952	513.142857	369.571429	8.090004	11.845752
2417	2967	21	4	349.000000	167.761905	312.380952	43.301525	43.678739
2418	2980	22	2	350.045455	189.727273	346.772727	11.078967	16.806114
