pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
1490	8	29	2	121.827586	487.517241	340.310345	14.028946	27.705756
1491	13	25	2	123.560000	506.560000	341.160000	13.804540	30.933182
1492	28	44	2	128.272727	520.659091	347.500000	24.393399	36.858098
1493	45	20	3	134.150000	462.300000	254.500000	36.629695	39.093569
1494	46	32	2	133.937500	538.125000	351.468750	32.930184	36.426564
1495	56	32	2	136.906250	550.656250	350.718750	25.647328	28.368172
1496	71	34	2	138.794118	557.735294	347.000000	19.561151	24.097753
1497	101	31	3	143.935484	483.903226	226.774194	14.636356	17.790853
1498	107	22	4	145.545455	316.818182	175.727273	16.187419	22.323265
1499	130	33	3	149.878788	429.060606	176.090909	10.251927	19.220004
1500	159	24	4	155.583333	289.291667	134.166667	12.607933	15.605406
1501	170	20	5	158.800000	269.750000	184.550000	25.129767	31.607111
1502	178	40	3	159.275000	519.075000	217.225000	10.925013	18.450724
1503	183	28	3	160.607143	514.000000	224.964286	14.772643	21.938595
1504	186	45	2	161.022222	581.777778	364.644444	11.532654	26.598526
1505	212	21	2	164.190476	596.142857	355.000000	17.090862	22.029448
1506	229	20	3	166.150000	535.200000	201.950000	12.788297	16.801758
1507	233	28	4	168.107143	310.928571	85.464286	10.342926	13.534613
1508	237	23	3	168.217391	542.478261	183.391304	17.170382	20.933646
1509	242	24	5	170.458333	204.375000	214.500000	18.009751	30.730556
1510	269	30	5	173.566667	254.333333	145.033333	11.907863	16.408076
1511	277	23	4	174.347826	240.956522	105.956522	11.051892	12.345184
1512	304	21	2	177.285714	633.095238	340.380952	12.755281	13.356716
1513	311	28	2	178.464286	639.285714	330.107143	9.141877	13.466794
1514	313	34	5	180.441176	200.764706	207.911765	12.609380	29.865445
1515	360	26	6	184.307692	188.961538	412.923077	35.665014	41.055187
1516	380	31	12	185.483871	415.096774	403.322581	25.057619	27.465183
1517	423	23	6	189.956522	249.391304	483.782609	15.786378	17.829784
1518	464	21	10	192.666667	233.857143	268.571429	30.621149	31.554589
1519	478	32	6	195.250000	191.562500	433.375000	22.386382	24.590276
1520	492	20	5	195.750000	222.300000	119.350000	12.386178	13.640911
1521	493	35	6	198.342857	241.228571	462.457143	24.958208	25.714923
1522	509	21	5	197.142857	167.190476	166.714286	8.922922	12.803990
1523	529	21	3	198.190476	568.714286	172.000000	28.034034	32.960312
1524	534	20	7	198.650000	132.950000	293.550000	16.712194	19.337094
1525	566	39	6	201.256410	247.538462	507.615385	8.570960	14.050009
1526	587	31	7	204.967742	129.354839	305.580645	25.559103	30.309866
1527	605	27	11	206.000000	390.481481	249.333333	11.473187	13.322517
1528	606	30	3	203.900000	417.000000	60.533333	6.784717	14.123442
1529	609	25	3	204.120000	590.520000	170.240000	8.382977	8.382977
1530	629	35	8	206.285714	346.942857	525.771429	9.412784	12.886294
1531	631	39	3	207.256410	420.205128	50.666667	12.579368	19.965941
1532	632	20	12	205.700000	436.350000	428.100000	11.262127	15.464675
1533	637	20	7	207.400000	138.050000	210.700000	22.212017	24.064378
1534	642	23	6	207.565217	233.043478	493.521739	8.765825	10.138432
1535	648	38	12	207.815789	440.921053	412.157895	11.677296	16.490920
1536	670	20	5	209.800000	224.900000	84.850000	14.828660	17.287007
1537	683	37	6	211.054054	147.891892	433.432432	17.470802	20.980895
1538	710	31	3	211.548387	594.354839	161.032258	4.481059	17.179250
1539	715	27	10	213.407407	239.740741	265.518519	9.756573	15.881500
1540	721	32	11	213.031250	325.406250	237.312500	11.394609	12.733579
1541	761	41	2	216.780488	639.682927	360.048780	34.123627	39.173737
1542	771	20	11	218.300000	374.300000	227.950000	15.859557	18.385217
1543	799	29	7	219.758621	101.620690	304.758621	14.225444	21.865395
1544	806	24	10	220.208333	328.458333	351.333333	13.235625	22.900406
1545	819	28	10	221.357143	352.392857	355.392857	22.461980	33.133817
1546	834	28	13	221.500000	477.000000	289.571429	17.731936	22.735860
1547	851	29	2	222.620690	539.482759	245.344828	41.392702	49.296906
1548	863	39	2	225.333333	553.179487	232.641026	24.869715	34.192080
1549	878	27	8	225.037037	400.222222	512.444444	13.637396	18.091998
1550	883	33	2	225.333333	659.939394	248.848485	13.364673	15.142921
1551	885	38	7	226.710526	91.605263	309.052632	14.130193	17.745251
