pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
5418	137	25	6	27.600000	460.000000	217.120000	10.307017	13.377395
5419	336	24	3	43.416667	231.541667	300.458333	6.570364	11.508511
5420	338	23	3	43.521739	258.260870	257.869565	11.323364	12.907293
5421	386	25	3	48.360000	202.840000	262.920000	9.210513	9.422376
5422	518	26	3	61.192308	232.461538	110.807692	8.751688	9.886816
5423	553	20	3	65.650000	233.100000	102.550000	10.792565	11.565549
5424	577	25	3	68.840000	242.960000	92.080000	9.779268	10.082358
5425	630	25	3	74.800000	292.880000	82.520000	12.691533	15.629033
5426	695	21	3	80.476190	169.619048	308.238095	7.392436	10.347927
5427	796	25	3	88.000000	205.720000	355.000000	12.579146	18.540758
5428	899	24	3	98.000000	164.416667	300.666667	15.257767	16.669855
5429	938	21	4	101.666667	535.047619	363.523810	7.863681	11.340081
5430	1054	26	3	110.115385	142.461538	230.692308	9.434955	12.350702
5431	1058	25	4	111.000000	446.720000	371.040000	19.077233	26.753297
5432	1062	24	6	111.416667	630.416667	229.291667	12.135031	14.099040
5433	1122	22	4	117.454545	441.045455	379.272727	17.654437	30.198004
5434	1148	22	2	119.045455	280.545455	409.909091	9.594368	20.641198
5435	1320	25	4	135.640000	440.040000	403.560000	23.493417	33.443850
5436	1470	25	7	147.960000	340.960000	255.000000	7.667102	8.905291
5437	1561	24	2	154.625000	100.541667	174.500000	7.066527	9.136753
5438	1603	25	5	156.640000	621.560000	389.840000	8.878533	11.003278
5439	1627	22	14	158.636364	447.090909	264.500000	8.366262	9.392972
5440	1963	22	13	182.818182	361.181818	321.863636	26.519272	28.980989
5441	2009	23	15	185.043478	474.086957	300.565217	8.975395	11.328296
5442	2194	21	13	197.809524	399.571429	336.238095	17.623775	22.336181
5443	2340	26	14	206.269231	464.538462	221.115385	11.168020	12.755430
5444	2381	24	13	209.833333	380.041667	341.583333	8.861171	13.162443
5445	2493	22	5	214.772727	662.318182	414.590909	8.164773	8.889720
5446	2599	22	10	222.272727	305.727273	429.500000	9.740578	10.161508
5447	2638	26	12	224.423077	484.923077	518.461538	12.084885	15.141592
5448	2684	23	12	226.000000	564.695652	497.913043	7.332575	10.922380
5449	2736	25	16	229.080000	530.600000	402.720000	30.567733	30.999865
5450	2785	21	13	232.761905	397.904762	302.095238	8.532019	11.113345
5451	2821	24	7	233.708333	214.875000	294.041667	8.206085	9.576060
5452	2921	21	15	239.000000	519.952381	285.666667	10.025160	11.861839
5453	2938	25	5	240.120000	603.000000	470.040000	10.755944	11.643084
5454	2970	21	13	241.857143	364.523810	290.666667	11.734319	17.320947
5455	3023	20	8	245.650000	315.150000	62.500000	9.819377	13.352379
5456	3224	26	9	255.153846	344.576923	435.923077	32.772079	35.186979
5457	3271	24	8	257.958333	419.166667	75.916667	8.758639	18.364765
5458	3284	23	10	259.130435	248.000000	437.217391	5.863101	9.485345
5459	3459	22	9	267.272727	325.636364	516.681818	11.270244	15.086449
5460	3547	23	2	271.652174	91.565217	378.869565	28.075210	61.758623
5461	3566	22	10	273.000000	229.454545	422.363636	7.421064	11.303396
5462	3585	22	10	273.681818	230.318182	439.545455	7.660150	10.454420
5463	3603	22	5	273.954545	686.681818	360.045455	7.760111	11.090669
5464	3772	24	18	282.000000	410.750000	552.708333	10.724546	11.837570
5465	4009	21	13	295.619048	333.952381	317.190476	13.723203	15.340183
5466	4070	20	4	296.850000	541.750000	155.450000	12.543957	14.836952
5467	4093	22	11	299.045455	420.227273	553.363636	9.062712	11.257686
5468	4156	21	13	302.761905	332.190476	340.952381	10.190021	14.156604
5469	4368	22	12	313.181818	495.318182	549.818182	10.214824	11.122631
5470	4446	26	9	317.076923	307.615385	475.038462	7.464799	14.382948
5471	4462	25	11	318.720000	396.240000	499.960000	25.191364	32.306085
5472	4615	23	12	327.000000	492.956522	553.347826	10.361928	10.361928
5473	4660	23	9	330.043478	267.869565	467.217391	7.450110	8.588680
5474	4668	21	13	330.047619	419.285714	315.476190	9.124057	10.810736
5475	4694	25	4	331.000000	581.920000	238.920000	11.514623	23.154212
5476	4707	26	7	332.384615	286.961538	237.807692	8.315965	9.647636
5477	4803	20	12	338.450000	493.900000	554.900000	12.134119	15.175961
5478	4958	25	16	348.800000	488.680000	360.400000	15.778694	17.380871
5479	5050	24	9	352.875000	280.541667	504.833333	10.602937	11.683198
5480	5157	21	9	361.095238	281.190476	506.952381	6.627802	8.681836
5481	5185	21	5	362.380952	658.523810	401.190476	9.326531	9.984417
5482	5229	23	5	366.217391	654.956522	402.000000	8.782402	9.011101
5483	5381	23	2	377.217391	195.000000	144.434783	8.918424	12.777102
5484	5385	23	11	377.086957	398.130435	497.434783	18.394613	35.602836
5485	5393	20	10	377.650000	237.100000	345.000000	7.575796	8.991340
5486	5398	20	9	378.500000	280.650000	502.700000	8.052094	9.495685
5487	5431	26	10	381.115385	237.653846	352.538462	9.137112	10.825077
5488	5549	25	9	387.560000	290.760000	507.040000	8.903345	9.245394
5489	5560	20	12	387.400000	598.800000	386.900000	11.536760	13.276098
5490	5576	24	9	390.250000	269.250000	433.458333	6.269360	8.184105
5491	5578	20	9	390.150000	274.900000	486.050000	7.918263	9.179088
5492	5631	20	12	393.100000	576.900000	381.900000	5.273615	8.430970
5493	5639	23	9	393.565217	278.304348	507.217391	9.122752	14.784000
5494	5700	21	9	397.523810	282.095238	492.476190	6.885396	9.202838
5495	5760	25	9	403.280000	298.040000	501.000000	7.670336	8.473304
5496	5771	26	9	404.346154	277.615385	416.961538	5.292529	8.841914
5497	5811	24	9	407.458333	287.125000	421.875000	5.408365	6.908322
5498	5842	21	12	409.047619	529.285714	526.476190	9.591925	11.956344
5499	5912	22	9	416.090909	305.181818	485.318182	6.363047	7.544849
5500	5944	23	12	416.739130	523.304348	414.260870	7.232082	10.703761
5501	5986	20	9	420.350000	340.000000	528.250000	12.785051	15.070021
5502	6001	23	11	422.391304	380.869565	475.913043	17.759789	21.848782
5503	6035	21	11	425.000000	383.571429	461.952381	17.603738	20.603975
5504	6190	23	11	443.347826	443.652174	538.739130	6.068358	7.590904
5505	6244	24	2	451.291667	319.250000	258.875000	9.113155	12.905090
