pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
1270	5	22	4	59.772727	375.681818	333.409091	33.790459	49.000296
1271	228	24	8	108.666667	185.000000	434.500000	30.555597	40.405303
1272	279	33	5	114.757576	150.090909	189.333333	25.697262	32.469015
1273	361	20	6	124.600000	77.200000	265.700000	9.399801	10.427028
1274	417	29	8	132.103448	148.034483	462.103448	25.976908	27.740289
1275	477	27	2	138.444444	482.962963	364.407407	33.142409	35.003102
1276	565	24	2	147.958333	525.125000	342.166667	11.196847	11.713768
1277	601	21	4	153.523810	296.047619	147.047619	6.729930	24.853007
1278	629	25	4	156.960000	157.640000	425.240000	10.998052	20.156240
1279	636	32	4	157.843750	316.843750	457.343750	36.795122	48.619346
1280	644	28	4	158.607143	307.642857	235.857143	12.681543	14.864932
1281	692	32	4	165.906250	167.031250	316.625000	25.768901	29.375382
1282	711	33	2	166.606061	559.909091	217.424242	12.783043	13.427597
1283	756	22	4	172.363636	162.409091	317.045455	29.702129	31.915147
1284	831	30	8	180.500000	136.900000	510.666667	19.641707	24.582887
1285	839	28	7	181.464286	93.071429	494.857143	11.426834	13.695296
1286	870	22	7	184.318182	141.909091	453.409091	29.070752	42.879384
1287	882	22	4	185.500000	316.363636	206.272727	15.209376	23.454239
1288	902	23	8	187.043478	251.347826	511.608696	16.586818	43.316422
1289	924	26	6	190.230769	109.307692	334.500000	70.147196	70.448000
1290	935	32	4	193.468750	207.593750	233.843750	17.383772	20.686219
1291	942	24	2	191.000000	517.500000	357.500000	26.303815	28.759092
1292	946	28	4	192.642857	231.785714	253.357143	5.855532	13.338061
1293	963	21	4	194.285714	183.190476	402.904762	39.333177	40.635774
1294	1004	23	2	199.782609	549.521739	324.173913	22.461848	25.354982
1295	1027	25	8	202.880000	258.840000	521.040000	24.083772	41.581262
1296	1061	32	2	204.312500	512.906250	156.875000	5.755239	11.872643
1297	1077	22	8	206.954545	276.090909	545.363636	31.972496	34.537150
1298	1184	25	4	218.600000	303.720000	237.120000	12.011282	15.919977
1299	1229	20	4	224.750000	223.600000	414.700000	8.274578	20.533348
1300	1241	25	3	226.320000	267.000000	81.000000	23.919033	25.134877
1301	1255	33	2	227.060606	536.151515	334.121212	6.960737	19.240297
1302	1262	25	3	227.600000	275.560000	107.880000	20.169082	26.295650
1303	1266	33	4	228.030303	374.848485	301.363636	9.941100	11.970418
1304	1314	20	2	233.150000	505.350000	359.400000	5.862340	7.214642
1305	1322	23	2	233.000000	477.391304	372.782609	13.380920	21.740801
1306	1371	24	6	238.750000	41.083333	293.916667	8.808253	10.999576
1307	1417	32	5	243.125000	117.593750	143.093750	11.117116	11.736397
1308	1529	27	4	253.407407	266.666667	266.407407	15.261442	18.409276
1309	1541	27	4	253.962963	204.888889	245.333333	23.215307	35.389033
1310	1602	28	2	261.750000	508.750000	212.464286	7.796137	9.658755
1311	1615	24	7	263.916667	81.916667	407.625000	9.861560	11.502165
1312	1740	24	2	278.250000	459.000000	227.875000	17.087218	29.659583
1313	1803	23	7	290.434783	161.869565	429.739130	42.127657	48.942400
1314	1819	25	6	293.120000	131.480000	330.520000	18.800106	27.890625
1315	1859	25	6	307.400000	184.960000	273.520000	37.456173	44.031328
1316	1871	22	2	313.272727	436.545455	326.500000	9.862650	32.460166
