pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
4084	64	30	4	25.100000	290.033333	219.066667	12.174237	19.115399
4085	87	20	7	29.850000	213.350000	277.900000	15.890007	20.100924
4086	105	24	7	31.625000	212.708333	292.083333	7.477803	16.357184
4087	139	24	7	36.958333	172.375000	250.708333	17.288287	18.718695
4088	158	21	3	40.761905	337.952381	116.809524	8.929664	10.058169
4089	174	23	15	43.913043	270.565217	378.391304	12.065294	43.425911
4090	176	20	15	43.850000	278.250000	379.700000	4.359028	52.976328
4091	185	20	4	46.050000	265.700000	142.550000	12.420917	14.936888
4092	221	27	4	52.555556	264.851852	137.111111	8.620270	12.751034
4093	248	20	7	58.000000	146.800000	377.300000	21.640370	25.237160
4094	251	21	3	57.857143	289.857143	127.095238	25.313298	27.834556
4095	287	31	8	63.903226	267.290323	536.354839	11.160015	26.608222
4096	294	24	5	64.500000	201.583333	476.500000	17.336354	35.668521
4097	386	21	6	75.047619	114.952381	382.809524	11.407777	18.791722
4098	511	25	5	84.560000	141.480000	492.240000	22.034749	26.986811
4099	635	20	4	94.500000	250.750000	102.750000	7.430516	10.814784
4100	707	31	18	99.483871	478.870968	574.354839	10.632358	11.799080
4101	753	26	10	101.153846	490.038462	382.346154	14.951788	17.734790
4102	777	27	12	102.888889	452.592593	315.740741	8.727102	10.944686
4103	818	28	15	104.500000	302.607143	294.500000	12.099029	12.453174
4104	828	25	18	105.920000	480.360000	586.560000	12.908429	17.741621
4105	835	27	5	106.333333	122.444444	485.629630	11.446746	15.228718
4106	848	21	11	106.809524	557.714286	442.571429	9.242374	12.301319
4107	920	30	12	109.966667	470.533333	278.033333	10.097018	11.757182
4108	921	27	18	110.703704	475.333333	594.703704	8.853881	12.224407
4109	935	21	12	110.714286	451.761905	265.619048	8.854404	10.172368
4110	937	27	11	111.444444	562.222222	419.185185	10.779924	12.326586
4111	970	24	11	113.541667	566.916667	432.041667	11.519663	18.662672
4112	1003	21	15	115.904762	323.000000	272.142857	7.286054	9.029245
4113	1039	26	18	118.000000	498.076923	595.153846	14.838516	15.098526
4114	1041	24	9	117.416667	510.708333	593.208333	9.916222	14.405710
4115	1060	29	12	118.931034	429.137931	258.965517	11.191974	12.870708
4116	1112	20	2	121.000000	409.500000	639.500000	6.330670	8.525696
4117	1120	31	9	121.612903	543.161290	569.709677	8.504653	11.611497
4118	1130	22	18	121.909091	420.045455	590.500000	18.612343	18.842152
4119	1228	20	12	127.650000	387.250000	235.500000	5.316063	7.797175
4120	1234	29	10	128.172414	542.896552	338.103448	10.363030	12.699334
4121	1268	24	11	130.583333	589.666667	411.291667	9.746174	11.504650
4122	1295	23	12	132.043478	413.000000	228.956522	14.298833	15.169827
4123	1315	25	9	133.160000	567.640000	543.720000	7.069292	10.134003
4124	1322	26	4	134.192308	224.730769	78.807692	17.706223	22.256113
4125	1326	27	2	135.296296	415.851852	662.703704	9.314634	9.860182
4126	1421	23	15	139.521739	311.217391	229.130435	9.154596	11.596070
4127	1505	21	16	145.523810	351.714286	514.666667	24.835904	26.893465
4128	1509	23	2	145.347826	435.173913	667.434783	6.684960	8.697956
4129	1601	27	2	150.629630	463.333333	649.259259	8.732359	9.457525
4130	1617	24	15	150.458333	310.208333	156.750000	67.728814	68.892433
4131	1624	22	2	151.090909	413.909091	683.227273	10.494617	10.721651
4132	1728	26	13	157.615385	427.115385	388.000000	8.436296	9.565961
4133	1794	20	5	160.650000	134.100000	466.950000	52.071103	56.049389
4134	1800	24	20	162.416667	358.875000	441.291667	11.462432	13.912204
4135	1809	20	5	161.750000	124.050000	473.950000	43.754420	46.228272
4136	1830	20	13	163.800000	426.750000	372.650000	8.901961	12.516145
4137	1834	31	10	162.935484	534.129032	266.419355	9.701746	11.802169
4138	1844	20	19	163.750000	216.400000	405.900000	5.777648	9.335557
4139	1850	29	13	164.310345	374.137931	343.275862	16.084974	17.120598
4140	1854	28	13	164.107143	433.500000	382.107143	12.059783	13.318891
4141	1909	22	13	168.909091	313.863636	375.227273	9.652107	11.301572
4142	1910	27	2	168.000000	338.000000	669.000000	9.465119	13.891001
4143	1929	29	16	170.517241	402.000000	517.310345	8.021846	8.954387
4144	1967	26	3	171.230769	296.500000	131.384615	83.197827	83.241970
4145	1972	20	20	170.700000	370.300000	463.350000	16.524513	19.427656
4146	1990	23	15	171.739130	327.652174	221.347826	9.176643	20.039392
4147	1992	20	2	172.250000	389.850000	692.000000	8.642817	9.190253
4148	2012	22	12	173.363636	429.181818	192.772727	18.972658	20.754877
4149	2027	23	13	174.304348	418.173913	351.782609	14.931981	17.345072
4150	2039	21	19	174.714286	245.428571	492.809524	11.109817	13.427539
4151	2094	24	15	178.166667	244.583333	264.708333	6.574648	11.582356
4152	2107	24	15	178.833333	210.708333	322.333333	11.152815	20.598576
4153	2112	26	12	178.807692	410.076923	211.807692	9.251080	11.757088
4154	2144	23	12	180.652174	375.739130	209.652174	11.865816	13.196226
4155	2213	23	13	183.652174	382.695652	332.391304	15.751363	19.613167
4156	2214	21	20	183.857143	385.190476	425.619048	10.809079	15.942639
4157	2216	31	2	184.032258	416.064516	702.645161	4.839146	9.232002
4158	2240	24	6	185.416667	71.958333	524.708333	17.819910	24.138170
4159	2309	25	20	190.000000	375.440000	397.400000	19.364318	26.907232
4160	2311	20	13	190.000000	394.350000	335.500000	9.901503	12.878440
4161	2324	21	17	190.571429	297.952381	534.761905	7.196212	9.654231
4162	2340	20	14	191.000000	162.800000	457.500000	45.178019	49.505311
4163	2352	30	6	193.000000	50.166667	381.100000	14.385039	15.852902
4164	2355	29	6	192.413793	138.586207	464.965517	52.475884	57.175753
4165	2458	21	13	199.380952	298.761905	369.333333	10.165904	11.266625
4166	2463	23	12	199.173913	443.652174	223.782609	12.959971	15.893826
4167	2493	20	20	201.000000	380.350000	451.950000	12.837862	20.441229
4168	2508	22	18	201.954545	436.772727	609.000000	52.698604	65.568484
4169	2511	23	12	201.869565	477.913043	225.130435	19.043863	20.903804
4170	2575	30	12	206.266667	425.433333	215.500000	10.388249	16.757662
4171	2580	28	14	206.500000	186.071429	342.250000	31.309207	43.467197
4172	2615	30	6	208.666667	105.300000	483.433333	38.803165	42.638937
4173	2629	28	12	209.464286	481.642857	229.785714	22.502070	24.029119
4174	2636	29	13	210.103448	351.965517	332.275862	8.493077	11.536316
4175	2639	26	13	209.961538	442.038462	363.961538	7.759039	13.180765
4176	2661	22	20	211.954545	379.772727	450.000000	17.145481	21.462520
4177	2711	24	13	215.500000	442.750000	367.750000	12.221832	14.613803
4178	2718	27	14	216.592593	246.666667	257.851852	15.969061	16.146599
4179	2731	21	19	216.000000	195.333333	594.952381	23.262114	24.930465
4180	2757	24	20	217.458333	388.083333	429.916667	5.791464	16.236881
4181	2758	21	13	218.380952	394.571429	343.047619	9.293184	14.706573
4182	2780	24	13	219.791667	428.000000	356.958333	11.145436	15.499099
4183	2787	25	6	219.760000	117.920000	472.880000	23.491293	27.410261
4184	2794	24	13	219.916667	325.500000	348.083333	9.974542	13.324850
4185	2820	20	20	222.100000	370.800000	455.250000	7.961289	14.679131
4186	2881	29	19	226.000000	205.034483	386.137931	8.212315	9.094932
4187	2913	28	16	226.785714	406.178571	539.607143	7.666020	8.141642
4188	2937	20	15	229.750000	210.200000	321.150000	22.978839	26.453905
4189	2965	27	16	230.370370	434.777778	513.592593	7.084456	11.463335
4190	2978	24	20	230.916667	357.750000	379.791667	24.641467	29.330400
4191	2985	29	12	231.310345	468.482759	230.758621	11.889257	15.275976
4192	2987	22	6	231.863636	113.090909	475.090909	12.970360	17.930400
4193	3076	24	21	238.041667	440.958333	470.875000	8.795649	10.440897
4194	3080	24	10	237.958333	553.250000	319.875000	9.787563	10.602882
4195	3107	27	14	239.814815	231.481481	301.444444	9.971648	13.943341
4196	3112	22	16	239.727273	426.000000	514.818182	7.734572	10.918760
4197	3119	26	10	239.500000	509.192308	263.153846	7.982842	10.239442
4198	3145	20	19	241.000000	194.050000	607.600000	24.561006	32.235787
4199	3268	26	12	249.846154	277.807692	257.269231	16.899884	20.811495
4200	3319	20	6	252.000000	144.100000	457.500000	18.017809	28.566553
4201	3320	31	14	251.548387	213.806452	394.580645	9.611073	12.157042
4202	3333	26	12	252.615385	412.846154	240.038462	9.120346	11.441973
4203	3341	29	14	253.586207	203.517241	425.586207	8.950746	10.305829
4204	3401	31	16	256.548387	395.838710	516.258065	6.776409	12.025529
4205	3403	20	10	255.900000	493.650000	282.100000	8.711259	10.746669
4206	3433	25	10	258.160000	560.840000	361.200000	11.581554	12.009337
4207	3508	23	12	262.434783	340.826087	249.086957	8.711914	11.947498
4208	3532	20	9	262.850000	586.550000	545.700000	6.078410	10.358509
4209	3552	20	16	264.250000	415.900000	553.100000	15.398984	27.850100
4210	3567	24	14	264.666667	205.291667	348.250000	15.966357	17.991109
4211	3573	20	20	264.100000	331.200000	434.100000	12.672100	16.408251
4212	3609	22	11	266.454545	579.272727	397.136364	7.406136	8.748686
4213	3661	25	14	269.480000	297.640000	307.400000	10.980825	13.433847
4214	3695	27	17	271.518519	241.740741	480.259259	7.563171	9.592242
4215	3726	29	2	272.655172	457.413793	693.517241	5.454088	8.700433
4216	3752	25	6	275.320000	120.800000	469.880000	27.818614	31.013486
4217	3773	30	11	275.900000	575.933333	426.200000	6.183102	9.719667
4218	3774	21	11	274.952381	577.285714	435.047619	10.797691	12.162015
4219	3788	30	3	277.133333	315.433333	55.866667	8.371448	10.783997
4220	3821	31	14	278.000000	252.419355	311.387097	7.724483	12.235963
4221	3833	28	11	278.500000	581.928571	435.178571	9.319852	10.826565
4222	3964	23	11	286.782609	543.652174	477.217391	6.745128	12.770471
4223	3976	25	3	287.920000	354.280000	61.840000	11.444828	13.696475
4224	4017	26	14	289.461538	281.000000	316.000000	8.781403	12.235303
4225	4063	20	2	292.900000	454.500000	680.300000	7.688537	9.028313
4226	4120	22	3	296.454545	347.136364	65.363636	9.514562	14.242242
4227	4134	28	11	298.285714	544.750000	453.642857	6.272131	9.887891
4228	4235	23	2	306.260870	388.826087	681.347826	6.925776	8.615442
4229	4384	21	19	316.476190	243.952381	525.571429	49.927460	49.927460
4230	4417	30	2	319.600000	379.000000	666.233333	7.489142	8.287459
4231	4463	28	5	323.285714	145.250000	463.892857	35.693611	37.035004
4232	4533	20	3	327.550000	294.750000	124.400000	5.747457	16.575023
4233	4554	27	10	329.000000	468.629630	375.111111	4.539244	10.362707
4234	4605	25	9	332.960000	453.720000	556.680000	9.045583	12.394619
4235	4607	31	11	333.032258	477.451613	464.000000	17.630070	20.019684
4236	4680	28	8	339.035714	271.535714	508.928571	57.128009	59.629899
4237	4717	29	9	343.655172	445.000000	533.793103	13.287403	15.023982
4238	4757	29	3	346.793103	366.344828	125.344828	8.868061	10.750271
4239	4859	29	2	354.241379	334.241379	605.172414	14.610684	17.101758
4240	5074	30	2	370.533333	329.533333	568.733333	20.866937	23.537225
4241	5138	27	6	377.777778	241.592593	343.444444	32.079976	33.136105
4242	5152	31	6	380.387097	256.258065	379.129032	10.007396	20.574753
4243	5153	24	6	383.500000	266.375000	437.416667	15.902109	26.081327
4244	5155	26	6	381.153846	219.307692	363.615385	16.801909	23.825161
4245	5166	21	6	384.333333	211.333333	444.380952	7.711016	16.695918
