pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2157	24	28	6	32.357143	295.500000	141.892857	12.745092	14.765323
2158	85	24	4	52.125000	306.083333	246.833333	24.948601	33.292102
2159	93	29	4	53.620690	253.965517	236.310345	8.399237	11.614175
2160	172	24	7	69.083333	284.916667	466.791667	17.651439	25.041560
2161	219	22	7	77.500000	343.863636	540.954545	11.018620	12.233789
2162	220	35	7	78.085714	359.971429	545.942857	12.202756	12.972321
2163	245	38	2	82.552632	419.500000	450.447368	19.994595	20.324332
2164	271	36	13	86.416667	410.083333	266.500000	12.719072	17.258184
2165	318	33	4	91.606061	218.787879	192.090909	26.598126	34.433107
2166	319	31	6	92.451613	280.580645	66.387097	11.978229	14.465072
2167	321	36	7	90.805556	303.805556	488.583333	5.418518	11.849517
2168	344	25	2	92.880000	434.320000	465.880000	11.029702	15.649419
2169	362	26	9	95.192308	507.961538	287.615385	7.114366	9.977452
2170	376	31	5	96.161290	336.064516	358.225806	34.961665	41.112050
2171	397	31	3	98.677419	177.354839	369.580645	15.647013	25.645034
2172	449	25	2	103.280000	507.160000	470.280000	12.163090	22.183870
2173	497	33	13	107.000000	416.181818	249.060606	11.154616	14.172190
2174	555	38	7	111.315789	274.315789	506.210526	27.127351	29.022995
2175	559	34	2	111.470588	409.970588	590.058824	11.157936	16.706716
2176	599	36	7	115.250000	250.611111	557.583333	8.881834	13.389851
2177	601	33	5	115.303030	352.060606	349.787879	20.189119	27.727194
2178	639	23	7	119.000000	262.869565	523.521739	20.354322	25.942812
2179	655	22	7	119.909091	246.181818	568.636364	18.078607	20.658385
2180	659	34	9	120.794118	427.558824	184.411765	8.370113	22.167627
2181	687	27	7	122.296296	268.074074	509.851852	31.523521	36.500478
2182	705	22	5	122.590909	364.318182	389.863636	8.831077	11.649101
2183	709	38	11	123.631579	450.789474	355.236842	12.621790	16.277988
2184	732	22	5	126.136364	304.636364	317.727273	12.210892	16.671819
2185	734	39	13	126.512821	384.769231	214.692308	14.028883	16.301775
2186	788	31	7	131.161290	251.096774	565.612903	16.213541	18.643816
