pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
1617	13	27	9	103.333333	299.814815	277.629630	33.854821	33.854821
1618	33	21	3	109.571429	293.428571	273.000000	36.724840	43.674049
1619	65	24	5	111.916667	271.250000	190.416667	11.534024	13.394612
1620	105	23	3	118.000000	256.260870	268.173913	10.182528	18.270485
1621	125	28	5	118.785714	289.714286	165.107143	12.819720	16.612219
1622	162	26	2	122.769231	325.961538	436.269231	8.853848	11.556108
1623	169	22	5	123.454545	325.772727	120.772727	18.907516	19.809834
1624	177	32	2	124.656250	319.843750	444.031250	16.237940	16.942788
1625	225	25	3	129.280000	188.440000	228.440000	24.643198	28.359088
1626	238	21	3	131.142857	170.714286	253.428571	12.806886	17.487566
1627	242	23	5	129.869565	270.608696	130.695652	13.786070	18.350585
1628	258	20	5	130.900000	255.750000	131.800000	8.443181	10.416667
1629	285	22	2	132.681818	309.272727	485.318182	10.331555	19.052343
1630	309	22	8	134.954545	394.545455	379.545455	40.375850	45.377058
1631	351	21	5	140.095238	270.714286	75.857143	24.622871	34.968194
1632	382	24	2	142.375000	413.000000	471.750000	5.301209	15.603711
1633	398	21	4	144.238095	188.714286	407.428571	10.932305	14.941514
1634	444	20	5	148.250000	264.450000	135.700000	15.415246	20.409631
1635	547	26	8	156.730769	401.500000	297.461538	10.242574	13.991079
1636	603	20	6	161.450000	504.800000	279.950000	27.064152	27.082435
1637	733	21	3	172.190476	107.190476	380.952381	6.887631	10.612259
1638	833	24	6	183.875000	523.416667	263.000000	9.181048	15.081316
1639	879	30	8	188.566667	357.633333	281.533333	13.173918	17.120474
1640	901	22	6	189.272727	522.909091	259.954545	9.393467	14.724288
1641	962	28	10	196.892857	234.750000	365.821429	38.057413	39.487095
1642	999	27	8	201.962963	361.222222	263.037037	10.006490	16.665042
1643	1013	26	3	203.461538	159.384615	453.346154	24.536003	25.917144
1644	1017	20	9	203.000000	282.600000	138.500000	13.469264	37.079332
1645	1053	20	5	207.050000	152.200000	121.350000	12.801156	20.522507
1646	1071	24	5	209.500000	97.541667	244.583333	13.620356	15.666179
1647	1103	22	5	212.181818	108.090909	191.909091	8.793854	11.435809
1648	1109	21	2	211.571429	550.285714	465.571429	8.912743	9.397682
1649	1115	21	2	213.238095	539.666667	479.952381	11.883339	13.316126
1650	1134	32	8	216.406250	367.406250	418.875000	7.841661	12.852697
1651	1180	29	2	221.551724	484.482759	524.586207	14.646171	18.454705
1652	1220	26	8	225.538462	310.192308	451.576923	42.873311	44.728398
1653	1262	26	8	232.307692	386.230769	416.730769	8.850025	13.192424
1654	1273	21	9	232.714286	285.190476	142.190476	19.135811	28.366305
1655	1320	24	2	237.416667	580.916667	379.583333	6.543135	7.754962
1656	1343	29	5	240.758621	86.758621	213.551724	14.405650	19.826910
1657	1350	30	8	241.000000	364.733333	331.333333	17.452068	29.807733
1658	1357	30	6	240.133333	537.000000	242.166667	18.423306	21.182413
1659	1378	21	11	241.476190	402.571429	87.428571	33.887148	43.432814
1660	1526	29	6	254.413793	528.965517	248.172414	16.685254	19.346838
1661	1556	23	5	257.565217	94.695652	214.608696	12.185701	18.713156
1662	1601	27	8	260.666667	367.111111	417.703704	15.606860	17.012882
1663	1602	27	7	259.592593	380.185185	162.296296	10.548026	13.813387
1664	1693	30	5	268.733333	131.100000	161.366667	6.261908	13.299924
1665	1801	28	2	275.642857	544.357143	394.142857	20.412705	23.222012
1666	1809	22	11	276.454545	335.909091	20.227273	19.613882	26.857092
1667	1810	21	8	276.523810	338.571429	380.761905	11.033891	15.683238
1668	1862	24	2	282.708333	412.291667	482.750000	19.322226	20.387538
1669	1909	25	5	286.720000	230.520000	157.880000	16.472253	23.258558
1670	1933	23	6	288.695652	485.608696	376.000000	10.807511	14.604423
1671	1968	21	2	292.380952	303.571429	487.095238	11.022785	16.689373
1672	1983	20	6	295.300000	495.150000	284.950000	12.323624	20.252512
1673	1988	25	2	296.240000	307.240000	486.400000	13.214545	17.465036
1674	2059	29	2	303.034483	318.413793	458.103448	14.241884	14.618168
1675	2076	22	4	305.727273	299.863636	432.545455	17.428444	22.697096
1676	2098	31	3	310.354839	155.967742	245.096774	17.575795	23.282990
1677	2100	32	5	310.125000	229.812500	196.250000	8.036453	13.162732
1678	2110	26	4	311.076923	220.923077	406.076923	14.669087	18.820382
1679	2127	24	4	314.291667	315.666667	403.458333	38.823484	45.181503
1680	2138	23	4	316.043478	295.956522	380.478261	38.542218	39.920499
1681	2152	21	3	319.571429	183.333333	252.761905	11.328893	16.951822
1682	2166	21	5	322.571429	233.190476	219.238095	18.670263	22.548614
1683	2199	27	10	329.703704	304.296296	259.703704	49.618948	49.921350
1684	2210	24	5	333.916667	281.041667	243.291667	31.686753	37.533341
