pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
3782	540	20	7	65.700000	540.800000	482.900000	25.677366	28.631345
3783	699	23	9	79.869565	166.652174	555.478261	7.031996	9.483938
3784	895	25	4	93.120000	452.160000	290.800000	20.419536	24.518003
3785	998	20	13	99.550000	284.050000	462.150000	10.338517	16.474056
3786	1100	20	2	105.450000	123.150000	155.400000	8.488432	10.350941
3787	1106	25	11	106.280000	281.440000	289.280000	12.841322	14.690991
3788	1112	22	4	105.636364	454.409091	284.545455	14.569376	24.070923
3789	1164	22	14	110.409091	285.409091	283.818182	13.593959	14.207662
3790	1235	20	13	114.850000	391.550000	413.900000	31.609058	33.267896
3791	1362	21	13	122.333333	294.761905	510.523810	26.840653	28.922886
3792	1438	24	13	126.791667	381.333333	410.583333	18.663972	21.473319
3793	1534	24	5	132.916667	511.166667	197.458333	8.161555	11.411329
3794	1569	20	13	134.950000	430.000000	515.150000	15.183997	19.966619
3795	1585	20	13	135.000000	259.000000	453.900000	26.551421	30.134588
3796	1718	20	2	143.950000	169.350000	102.750000	7.846275	9.778108
3797	1785	22	5	147.454545	439.500000	152.681818	10.105894	12.327490
3798	1875	26	13	153.384615	271.076923	469.961538	15.101340	19.457292
3799	2077	22	13	165.000000	303.909091	376.727273	22.159422	29.407680
3800	2218	21	4	173.857143	632.619048	418.904762	22.193452	23.702643
3801	2246	20	16	176.300000	488.000000	454.600000	21.871586	23.024701
3802	2624	21	10	197.952381	204.047619	508.809524	7.044789	10.178549
3803	2704	20	4	202.350000	626.000000	425.500000	24.118705	24.650862
3804	2790	25	3	208.960000	407.640000	89.400000	6.469843	9.327646
3805	2978	20	14	221.300000	339.250000	260.850000	11.926603	12.544294
3806	2998	20	11	223.000000	206.700000	364.500000	8.021094	9.380887
3807	3012	25	11	224.720000	210.160000	345.440000	12.717161	15.460566
3808	3013	26	11	224.653846	209.384615	356.769231	11.423831	13.748353
3809	3079	21	16	227.428571	433.190476	430.476190	7.880909	9.512298
3810	3110	23	14	230.043478	321.956522	264.869565	8.933858	12.719823
3811	3154	20	15	233.500000	410.800000	325.500000	8.684887	10.239185
3812	3413	23	3	259.304348	421.304348	109.478261	6.882155	8.644790
3813	3524	26	2	271.769231	151.038462	132.769231	9.769868	10.563692
3814	3567	20	2	277.050000	115.450000	169.400000	4.934428	9.231298
3815	3577	20	3	279.100000	255.600000	124.500000	13.065361	17.056924
3816	3631	20	7	282.800000	495.400000	435.450000	15.015279	18.923108
3817	3657	23	2	286.217391	144.695652	153.826087	5.774472	8.213707
3818	3683	21	2	288.428571	201.523810	129.666667	8.535217	10.212387
3819	4142	26	5	324.269231	392.000000	235.500000	9.242600	10.765819
3820	4191	25	3	327.200000	245.280000	263.360000	6.332888	10.253119
3821	4258	20	5	331.500000	405.500000	232.800000	8.054961	10.580985
3822	4265	26	4	330.538462	494.807692	308.153846	9.363406	11.483400
