pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
1905	367	20	3	62.700000	187.900000	423.750000	12.536680	14.646336
1906	524	22	4	91.409091	415.136364	231.863636	7.229048	10.529885
1907	601	21	3	108.619048	178.047619	443.952381	11.247057	12.296981
1908	618	22	3	113.727273	172.590909	445.909091	9.881082	12.622375
1909	686	20	5	123.450000	373.300000	157.050000	9.905990	13.436601
1910	701	22	3	125.681818	172.500000	446.090909	7.847669	8.832551
1911	769	20	9	134.250000	159.950000	275.950000	5.729338	8.383895
1912	883	21	9	147.523810	163.476190	299.047619	6.501609	7.518993
1913	958	22	13	156.409091	233.090909	300.363636	5.919210	7.566786
1914	1011	21	6	164.333333	267.619048	105.666667	11.741559	15.999147
1915	1248	22	12	187.500000	305.090909	208.000000	7.199301	9.941040
1916	1321	21	8	194.619048	152.809524	133.666667	15.307186	17.504651
1917	1625	20	11	225.200000	324.250000	138.850000	26.073763	50.837189
1918	1889	20	5	254.200000	314.250000	279.950000	11.183942	15.895530
1919	1906	20	5	256.800000	297.400000	273.700000	18.449782	21.005784
1920	2038	22	6	277.909091	280.545455	223.090909	17.709598	20.425513
