pore_id	source_component	voxels	assigned_label	centroid_z	centroid_y	centroid_x	nearest_dist	tie_mean_dist
2024	40	23	2	46.000000	341.304348	219.173913	12.352302	21.489216
2025	58	24	3	50.041667	239.750000	371.958333	16.609874	16.609874
2026	75	21	3	53.047619	240.285714	293.190476	9.690610	14.378028
2027	218	24	5	68.875000	352.500000	545.500000	24.642158	27.459687
2028	398	27	2	83.259259	332.444444	152.370370	11.628600	13.825182
2029	433	21	4	86.666667	229.523810	553.000000	19.678855	21.423988
2030	470	26	8	87.000000	528.615385	366.038462	12.427630	17.529602
2031	473	28	3	88.785714	151.392857	391.321429	8.536247	14.174233
2032	481	25	6	89.480000	441.720000	589.560000	7.567521	8.589708
2033	504	21	8	89.666667	504.571429	308.666667	11.638732	12.323976
2034	535	27	5	92.296296	233.518519	553.666667	15.030214	19.667517
2035	537	28	9	93.500000	299.035714	455.107143	29.917283	31.359305
2036	598	20	2	97.850000	180.200000	232.600000	5.565261	11.425983
2037	643	24	6	103.291667	393.416667	598.416667	11.167886	15.998940
2038	706	21	3	106.904762	122.047619	430.238095	20.153702	23.496135
2039	746	24	3	110.500000	165.583333	248.625000	11.221582	15.010445
2040	779	23	5	112.173913	324.913043	640.608696	7.043493	11.153775
2041	785	25	8	113.080000	510.560000	383.560000	28.002655	29.542421
2042	800	27	5	112.592593	395.851852	615.296296	14.870585	18.683761
2043	928	27	8	121.666667	543.666667	318.925926	14.446043	15.722954
2044	932	21	9	121.619048	265.857143	363.476190	6.221235	10.134756
2045	983	20	8	124.950000	540.000000	320.050000	13.933021	15.071146
2046	1000	20	5	127.500000	294.250000	645.700000	8.558013	14.047185
2047	1012	25	9	128.160000	261.720000	411.760000	10.007122	14.234511
2048	1013	25	11	127.920000	272.000000	270.080000	32.088273	38.005972
2049	1038	25	9	130.840000	283.000000	467.600000	10.050881	12.381899
2050	1049	26	9	131.538462	260.153846	419.923077	8.894925	13.425728
2051	1053	20	5	132.550000	420.700000	615.550000	23.522504	28.992654
2052	1107	28	10	136.607143	376.535714	256.607143	8.807414	11.630396
2053	1120	21	2	137.761905	138.761905	229.285714	12.670213	14.044246
2054	1126	25	11	138.840000	278.640000	330.880000	8.793634	10.401478
2055	1142	29	9	140.000000	252.448276	419.448276	17.508087	18.274800
2056	1159	24	9	139.958333	458.083333	494.125000	37.562389	45.017608
2057	1183	28	10	142.321429	396.214286	227.250000	8.230326	16.156722
2058	1209	24	9	145.541667	283.416667	468.958333	11.916741	18.435888
2059	1274	25	3	149.560000	100.800000	457.200000	16.289062	19.878380
2060	1308	29	9	153.551724	316.965517	498.103448	16.291660	17.360001
2061	1360	29	8	157.724138	441.586207	252.275862	16.594192	19.629250
2062	1384	28	3	160.535714	116.428571	242.035714	11.342870	16.006071
2063	1392	22	9	160.772727	470.636364	495.318182	49.055943	55.143172
2064	1399	21	11	161.380952	275.428571	308.190476	7.803325	9.860427
2065	1611	21	9	180.190476	252.047619	428.142857	8.269543	9.523524
2066	1660	20	9	184.450000	444.750000	445.600000	14.798169	21.657014
2067	1692	23	11	185.869565	288.478261	279.043478	7.613356	11.792521
2068	1710	26	7	186.500000	597.884615	395.076923	10.947887	11.760043
2069	1711	26	9	188.038462	247.615385	393.346154	10.984242	11.709179
2070	1727	22	9	188.954545	451.590909	428.363636	21.171762	25.287148
2071	1744	20	11	190.950000	281.200000	291.900000	9.036912	11.470350
2072	1752	23	9	190.913043	437.695652	436.260870	11.684918	15.769382
2073	1776	21	10	193.619048	352.904762	258.000000	7.149808	9.949600
2074	1816	25	9	196.920000	262.440000	421.920000	11.684239	13.125403
2075	1818	23	11	196.565217	289.043478	285.000000	11.875379	14.220876
2076	1834	21	9	197.047619	258.857143	407.714286	6.329322	10.395340
2077	1934	26	10	202.807692	383.923077	241.807692	9.678778	10.705357
2078	1976	25	10	207.000000	373.240000	261.480000	6.782174	8.951578
2079	1999	21	8	208.428571	540.285714	362.523810	18.602653	20.860177
2080	2013	28	11	210.428571	294.571429	334.500000	9.131750	9.698028
2081	2126	21	11	219.380952	302.380952	335.952381	12.476534	13.056659
2082	2226	20	7	225.700000	527.300000	465.850000	10.900434	12.732725
2083	2345	25	7	236.680000	520.400000	448.320000	10.027972	10.847681
2084	2384	21	7	240.380952	497.190476	477.380952	11.670383	12.719635
2085	2481	22	2	250.772727	212.954545	150.045455	9.075343	12.654087
2086	2559	25	3	257.040000	127.920000	293.920000	11.320185	12.662267
2087	2583	22	5	259.590909	363.636364	559.409091	10.806177	17.510589
2088	2591	24	2	260.833333	202.500000	180.750000	8.747169	11.054083
2089	2630	20	4	264.400000	179.250000	440.200000	13.614916	14.745065
2090	2651	26	3	266.153846	188.076923	247.730769	9.783171	14.755158
2091	2701	21	3	272.333333	138.285714	321.142857	10.962732	12.255601
2092	2730	21	3	274.285714	204.190476	262.190476	10.425888	12.227403
2093	2760	22	3	280.409091	156.409091	348.227273	8.919025	11.381787
2094	2824	20	4	289.900000	275.100000	410.100000	47.664670	50.577200
2095	2862	23	10	294.000000	468.217391	272.782609	10.564927	16.583798
2096	2903	20	10	308.700000	444.750000	245.850000	22.600355	34.736985
